location,date,daily_vaccinations_per_million,people_vaccinated,total_vaccinations
Asia,2021-07-06,5272.0,1160560060.0,2053626178.0
Asia,2021-07-07,5108.0,1167283567.0,2074820064.0
Asia,2021-07-08,4966.0,1178268538.0,2103319272.0
Asia,2021-07-09,4737.0,1181865609.0,2120461592.0
Asia,2021-07-10,4570.0,1189373715.0,2141202173.0
Asia,2021-07-11,4453.0,1192995390.0,2155723808.0
Asia,2021-07-12,4338.0,1198358799.0,2173863069.0
Asia,2021-07-13,4392.0,1206767600.0,2197468845.0
Asia,2021-07-14,4515.0,1214741096.0,2222675859.0
Asia,2021-07-15,4373.0,1222032114.0,2246535315.0
Asia,2021-07-16,4530.0,1228783671.0,2268803295.0
Asia,2021-07-17,4507.0,1234714197.0,2288810911.0
Asia,2021-07-18,4469.0,1236890168.0,2302077011.0
Asia,2021-07-19,4646.0,1245228855.0,2326011253.0
Asia,2021-07-20,4593.0,1251960599.0,2347876002.0
Asia,2021-07-21,4489.0,1256007031.0,2369688894.0
Asia,2021-07-22,4589.0,1262762816.0,2396828183.0
Asia,2021-07-23,4717.0,1268151336.0,2423291667.0
Asia,2021-07-24,4809.0,1273254206.0,2446309958.0
Asia,2021-07-25,5009.0,1277374367.0,2466115985.0
Asia,2021-07-26,5250.0,1288972393.0,2497955676.0
Asia,2021-07-27,5487.0,1295868221.0,2527561509.0
Asia,2021-07-28,5756.0,1303776922.0,2558204594.0
Asia,2021-07-29,5984.0,1313049069.0,2592805046.0
Asia,2021-07-30,6156.0,1321898705.0,2624886161.0
Asia,2021-07-31,6167.0,1326953481.0,2648268529.0
Asia,2021-08-01,6576.0,1338912947.0,2681473185.0
Asia,2021-08-02,6542.0,1345851097.0,2712200291.0
Asia,2021-08-03,6957.0,1362033887.0,2755390174.0
Asia,2021-08-04,7058.0,1373387984.0,2789352411.0
Asia,2021-08-05,6934.0,1383166551.0,2819879337.0
Asia,2021-08-06,6837.0,1391457530.0,2848786336.0
Asia,2021-08-07,6844.0,1398862459.0,2872412054.0
Asia,2021-08-08,6572.0,1407314965.0,2896684562.0
Asia,2021-08-09,6684.0,1422291363.0,2931081531.0
Asia,2021-08-10,6270.0,1432279720.0,2960714157.0
Asia,2021-08-11,6097.0,1442414307.0,2989022629.0
Asia,2021-08-12,5875.0,1447836542.0,3012292041.0
Asia,2021-08-13,5914.0,1460880001.0,3042458146.0
Asia,2021-08-14,5837.0,1469968275.0,3063566598.0
Asia,2021-08-15,5704.0,1478573920.0,3083486041.0
Asia,2021-08-16,5596.0,1491240918.0,3114340454.0
Asia,2021-08-17,5573.0,1501400919.0,3143226363.0
Asia,2021-08-18,5535.0,1509537616.0,3170287398.0
Asia,2021-08-19,5572.0,1516779647.0,3194785514.0
Asia,2021-08-20,5436.0,1525523378.0,3220479562.0
Asia,2021-08-21,5531.0,1533863932.0,3244696440.0
Asia,2021-08-22,5626.0,1539865104.0,3267738742.0
Asia,2021-08-23,5398.0,1544066938.0,3291128599.0
Asia,2021-08-24,5604.0,1556054815.0,3326760668.0
Asia,2021-08-25,5692.0,1565694080.0,3356679201.0
Asia,2021-08-26,5972.0,2027350982.0,3390346901.0
Asia,2021-08-27,6212.0,2038729808.0,3423917572.0
Asia,2021-08-28,6352.0,2048557474.0,3452730523.0
Asia,2021-08-29,6876.0,2064124766.0,3492908545.0
Asia,2021-08-30,6995.0,2073299863.0,3520221270.0
Asia,2021-08-31,6847.0,2083128056.0,3551005101.0
Asia,2021-09-01,7013.0,2100410490.0,3586337290.0
Asia,2021-09-02,6756.0,2110542923.0,3611611951.0
Asia,2021-09-03,6318.0,2117174339.0,3630818605.0
Asia,2021-09-04,5908.0,2120711020.0,3646197911.0
Asia,2021-09-05,5420.0,2129615985.0,3670399660.0
Asia,2021-09-06,5233.0,2160966443.0,3691606434.0
Asia,2021-09-07,5161.0,2175154197.0,3720022937.0
Asia,2021-09-08,5046.0,2190469112.0,3751578421.0
Asia,2021-09-09,5091.0,2209813855.0,3778329321.0
Asia,2021-09-10,5003.0,2216627939.0,3794651117.0
Asia,2021-09-11,5335.0,2227085583.0,3820922499.0
Asia,2021-09-12,5443.0,2239494318.0,3848666719.0
Asia,2021-09-13,5563.0,2250858587.0,3873802957.0
Asia,2021-09-14,5201.0,2257648944.0,3890354932.0
Asia,2021-09-15,4926.0,2266677030.0,3912896565.0
Asia,2021-09-16,4829.0,2277342795.0,3936485465.0
Asia,2021-09-17,4878.0,2284576746.0,3954401045.0
Asia,2021-09-18,5092.0,2309954001.0,3987697273.0
Asia,2021-09-19,4817.0,2318109288.0,4006415267.0
Asia,2021-09-20,4688.0,2328143434.0,4027333578.0
Asia,2021-09-21,4793.0,2338118345.0,4047319475.0
Asia,2021-09-22,4629.0,2345713467.0,4064507376.0
Asia,2021-09-23,4623.0,2355673854.0,4087870005.0
Asia,2021-09-24,4723.0,2365820236.0,4109084577.0
Asia,2021-09-25,4132.0,2371933331.0,4123013349.0
Asia,2021-09-26,3996.0,2377517195.0,4137282934.0
Asia,2021-09-27,4514.0,2398644084.0,4175160784.0
Asia,2021-09-28,4409.0,2405477786.0,4191696837.0
Asia,2021-09-29,4611.0,2419514979.0,4215513240.0
Asia,2021-09-30,4506.0,2428186362.0,4235434809.0
Asia,2021-10-01,4264.0,2489516244.0,4248733673.0
Asia,2021-10-02,4301.0,2497233852.0,4263861805.0
Asia,2021-10-03,4467.0,2508424284.0,4283586441.0
Asia,2021-10-04,3804.0,2515740344.0,4299735021.0
Asia,2021-10-05,4127.0,2526797250.0,4326837669.0
Asia,2021-10-06,3827.0,2532668845.0,4340856530.0
Asia,2021-10-07,3622.0,2537845506.0,4354053842.0
Asia,2021-10-08,3778.0,2545921099.0,4372470049.0
Asia,2021-10-09,3731.0,2552156090.0,4386058493.0
Asia,2021-10-10,3695.0,2560236797.0,4404604025.0
Asia,2021-10-11,3589.0,2565146674.0,4417272209.0
Africa,2021-01-09,0.0,0.0,0.0
Africa,2021-01-10,0.0,0.0,0.0
Africa,2021-01-11,0.0,0.0,0.0
Africa,2021-01-12,0.0,0.0,0.0
Africa,2021-01-13,0.0,2000.0,2000.0
Africa,2021-01-14,0.0,0.0,0.0
Africa,2021-01-15,0.0,4000.0,4000.0
Africa,2021-01-16,1.0,7000.0,7000.0
Africa,2021-01-17,1.0,0.0,0.0
Africa,2021-01-18,1.0,0.0,0.0
Africa,2021-01-19,1.0,10976.0,10976.0
Africa,2021-01-20,1.0,13163.0,13163.0
Africa,2021-01-21,1.0,0.0,0.0
Africa,2021-01-22,1.0,16890.0,16890.0
Africa,2021-01-23,1.0,18353.0,18353.0
Africa,2021-01-24,1.0,18353.0,18353.0
Africa,2021-01-25,1.0,19889.0,19889.0
Africa,2021-01-26,1.0,22712.0,22712.0
Africa,2021-01-27,1.0,25587.0,25587.0
Africa,2021-01-28,1.0,28779.0,28779.0
Africa,2021-01-29,1.0,30861.0,30861.0
Africa,2021-01-30,11.0,32206.0,122206.0
Africa,2021-01-31,15.0,32206.0,158206.0
Africa,2021-02-01,23.0,36631.0,236712.0
Africa,2021-02-02,28.0,37836.0,295127.0
Africa,2021-02-03,33.0,38746.0,347149.0
Africa,2021-02-04,38.0,38746.0,390474.0
Africa,2021-02-05,43.0,38746.0,446986.0
Africa,2021-02-06,40.0,39248.0,504800.0
Africa,2021-02-07,41.0,0.0,0.0
Africa,2021-02-08,37.0,39373.0,593502.0
Africa,2021-02-09,38.0,39382.0,661263.0
Africa,2021-02-10,47.0,39385.0,795836.0
Africa,2021-02-11,54.0,39611.0,908796.0
Africa,2021-02-12,75.0,39611.0,1165581.0
Africa,2021-02-13,98.0,43458.0,1446178.0
Africa,2021-02-14,110.0,0.0,0.0
Africa,2021-02-15,122.0,43467.0,1766999.0
Africa,2021-02-16,136.0,43474.0,1965819.0
Africa,2021-02-17,141.0,47134.0,2147659.0
Africa,2021-02-18,145.0,50215.0,2304003.0
Africa,2021-02-19,140.0,2487572.0,2514038.0
Africa,2021-02-20,122.0,2581895.0,2616970.0
Africa,2021-02-21,106.0,2588660.0,2623735.0
Africa,2021-02-22,102.0,2700632.0,2745898.0
Africa,2021-02-23,92.0,2799750.0,2854362.0
Africa,2021-02-24,104.0,3091099.0,3151789.0
Africa,2021-02-25,118.0,3367981.0,3435126.0
Africa,2021-02-26,121.0,3557825.0,3677781.0
Africa,2021-02-27,130.0,3681069.0,3866524.0
Africa,2021-02-28,130.0,3688796.0,3874251.0
Africa,2021-03-01,140.0,3834895.0,4092105.0
Africa,2021-03-02,145.0,3934943.0,4253030.0
Africa,2021-03-03,132.0,4039134.0,4424425.0
Africa,2021-03-04,118.0,4132764.0,4570416.0
Africa,2021-03-05,118.0,4283815.0,4808377.0
Africa,2021-03-06,119.0,4409872.0,5013434.0
Africa,2021-03-07,123.0,4450882.0,5054444.0
Africa,2021-03-08,136.0,4724802.0,5402720.0
Africa,2021-03-09,134.0,4799463.0,5543143.0
Africa,2021-03-10,152.0,5002177.0,5883345.0
Africa,2021-03-11,156.0,5072638.0,6071753.0
Africa,2021-03-12,164.0,5129777.0,6381772.0
Africa,2021-03-13,184.0,5286646.0,6785420.0
Africa,2021-03-14,182.0,5303169.0,6801943.0
Africa,2021-03-15,186.0,5400064.0,7194978.0
Africa,2021-03-16,196.0,5441219.0,7430457.0
Africa,2021-03-17,182.0,5487833.0,7632156.0
Africa,2021-03-18,182.0,5675022.0,7819596.0
Africa,2021-03-19,179.0,5746851.0,8102429.0
Africa,2021-03-20,147.0,5768178.0,8194788.0
Africa,2021-03-21,147.0,5789726.0,8216336.0
Africa,2021-03-22,119.0,5818325.0,8338577.0
Africa,2021-03-23,110.0,5892540.0,8484800.0
Africa,2021-03-24,186.0,6573493.0,9420911.0
Africa,2021-03-25,197.0,6633967.0,9709302.0
Africa,2021-03-26,195.0,6739396.0,9977830.0
Africa,2021-03-27,219.0,6963287.0,10303667.0
Africa,2021-03-28,244.0,7219473.0,10562516.0
Africa,2021-03-29,253.0,7306239.0,10775431.0
Africa,2021-03-30,259.0,7387591.0,10972216.0
Africa,2021-03-31,214.0,7745077.0,11476248.0
Africa,2021-04-01,210.0,7901390.0,11729825.0
Africa,2021-04-02,198.0,7978373.0,11883589.0
Africa,2021-04-03,178.0,8061917.0,12018828.0
Africa,2021-04-04,158.0,8132039.0,12082780.0
Africa,2021-04-05,152.0,8227187.0,12236282.0
Africa,2021-04-06,167.0,8521870.0,12575036.0
Africa,2021-04-07,154.0,8839889.0,12960258.0
Africa,2021-04-08,203.0,9528531.0,13685750.0
Africa,2021-04-09,204.0,9655739.0,13840825.0
Africa,2021-04-10,206.0,9777098.0,14000751.0
Africa,2021-04-11,215.0,9912181.0,14150137.0
Africa,2021-04-12,210.0,10023098.0,14259556.0
Africa,2021-04-13,187.0,10125649.0,14372773.0
Africa,2021-04-14,183.0,10461361.0,14720408.0
Africa,2021-04-15,122.0,10566041.0,14863081.0
Africa,2021-04-16,128.0,10763273.0,15071502.0
Africa,2021-04-17,142.0,11054635.0,15369995.0
Africa,2021-04-18,186.0,11602017.0,15940217.0
Africa,2021-04-19,197.0,11797570.0,16153571.0
Africa,2021-04-20,203.0,11948593.0,16319878.0
Africa,2021-04-21,190.0,12156917.0,16544360.0
Africa,2021-04-22,184.0,12230662.0,16629919.0
Africa,2021-04-23,181.0,12396061.0,16816072.0
Africa,2021-04-24,158.0,12454391.0,16889560.0
Africa,2021-04-25,107.0,12520417.0,16968624.0
Africa,2021-04-26,95.0,12604522.0,17067708.0
Africa,2021-04-27,95.0,12746364.0,17236944.0
Africa,2021-04-28,182.0,13765816.0,18296567.0
Africa,2021-04-29,185.0,13863896.0,18412478.0
Africa,2021-04-30,181.0,13988174.0,18553633.0
Africa,2021-05-01,186.0,14102882.0,18680562.0
Africa,2021-05-02,184.0,14151042.0,18737253.0
Africa,2021-05-03,192.0,14294356.0,18912400.0
Africa,2021-05-04,205.0,14534058.0,19208526.0
Africa,2021-05-05,122.0,14750879.0,19465156.0
Africa,2021-05-06,126.0,14884555.0,19624727.0
Africa,2021-05-07,173.0,15433664.0,20217766.0
Africa,2021-05-08,186.0,15587001.0,20470293.0
Africa,2021-05-09,256.0,16063512.0,21199764.0
Africa,2021-05-10,286.0,16498947.0,21661168.0
Africa,2021-05-11,300.0,16908217.0,22093409.0
Africa,2021-05-12,386.0,17830589.0,23173673.0
Africa,2021-05-13,387.0,17994421.0,23349102.0
Africa,2021-05-14,346.0,18156406.0,23545212.0
Africa,2021-05-15,352.0,18397250.0,23859298.0
Africa,2021-05-16,286.0,18481006.0,23952426.0
Africa,2021-05-17,287.0,18880692.0,24419391.0
Africa,2021-05-18,323.0,19509041.0,25194293.0
Africa,2021-05-19,272.0,19970431.0,25785942.0
Africa,2021-05-20,299.0,20334856.0,26225226.0
Africa,2021-05-21,360.0,20849019.0,27003443.0
Africa,2021-05-22,413.0,21569557.0,27828521.0
Africa,2021-05-23,427.0,21770774.0,28053599.0
Africa,2021-05-24,432.0,22217011.0,28573801.0
Africa,2021-05-25,424.0,22769168.0,29272846.0
Africa,2021-05-26,403.0,23002547.0,29659348.0
Africa,2021-05-27,380.0,23189766.0,29882000.0
Africa,2021-05-28,318.0,23332951.0,30063329.0
Africa,2021-05-29,295.0,23858761.0,30663011.0
Africa,2021-05-30,305.0,24062769.0,30985815.0
Africa,2021-05-31,462.0,24926439.0,33013477.0
Africa,2021-06-01,472.0,25482397.0,33811824.0
Africa,2021-06-02,484.0,25770563.0,34313737.0
Africa,2021-06-03,509.0,26112569.0,34777443.0
Africa,2021-06-04,516.0,26232053.0,35024406.0
Africa,2021-06-05,478.0,26347761.0,35258269.0
Africa,2021-06-06,470.0,26396544.0,35499875.0
Africa,2021-06-07,319.0,26676319.0,36082955.0
Africa,2021-06-08,351.0,27215521.0,37188892.0
Africa,2021-06-09,406.0,27820572.0,38220307.0
Africa,2021-06-10,422.0,28077162.0,38836032.0
Africa,2021-06-11,435.0,28231006.0,39209078.0
Africa,2021-06-12,443.0,28413979.0,39520074.0
Africa,2021-06-13,427.0,28458376.0,39608060.0
Africa,2021-06-14,457.0,28860050.0,40472051.0
Africa,2021-06-15,445.0,29125535.0,41466546.0
Africa,2021-06-16,372.0,29244880.0,41795578.0
Africa,2021-06-17,348.0,29389014.0,42179059.0
Africa,2021-06-18,344.0,29506176.0,42520531.0
Africa,2021-06-19,326.0,29541101.0,42651690.0
Africa,2021-06-20,386.0,30098810.0,43315836.0
Africa,2021-06-21,371.0,30444446.0,44038203.0
Africa,2021-06-22,280.0,30509159.0,44160883.0
Africa,2021-06-23,313.0,30909025.0,44801997.0
Africa,2021-06-24,412.0,31702143.0,46139681.0
Africa,2021-06-25,414.0,31895057.0,46505062.0
Africa,2021-06-26,421.0,31954274.0,46700046.0
Africa,2021-06-27,382.0,32145559.0,46983983.0
Africa,2021-06-28,399.0,32594093.0,47874526.0
Africa,2021-06-29,414.0,32770029.0,48142113.0
Africa,2021-06-30,402.0,33058603.0,48664662.0
Africa,2021-07-01,306.0,33270436.0,49084712.0
Africa,2021-07-02,285.0,33359665.0,49245678.0
Africa,2021-07-03,294.0,33567397.0,49524849.0
Africa,2021-07-04,303.0,33734678.0,49901604.0
Africa,2021-07-05,319.0,34324823.0,50939231.0
Africa,2021-07-06,337.0,34636399.0,51379966.0
Africa,2021-07-07,310.0,34816728.0,51641882.0
Africa,2021-07-08,330.0,34989881.0,52257385.0
Africa,2021-07-09,344.0,35193060.0,52552375.0
Africa,2021-07-10,327.0,35272659.0,52672280.0
Africa,2021-07-11,298.0,35345253.0,52770553.0
Africa,2021-07-12,357.0,36055504.0,54370724.0
Africa,2021-07-13,370.0,36429856.0,54935857.0
Africa,2021-07-14,374.0,36599976.0,55237342.0
Africa,2021-07-15,441.0,37443435.0,56501839.0
Africa,2021-07-16,423.0,37519051.0,56615826.0
Africa,2021-07-17,429.0,37647144.0,56798284.0
Africa,2021-07-18,447.0,37822779.0,57064944.0
Africa,2021-07-19,416.0,38559285.0,58370967.0
Africa,2021-07-20,394.0,38814424.0,58726324.0
Africa,2021-07-21,372.0,38880894.0,58813194.0
Africa,2021-07-22,351.0,39637542.0,59876939.0
Africa,2021-07-23,378.0,39917571.0,60247707.0
Africa,2021-07-24,384.0,40074282.0,60494809.0
Africa,2021-07-25,428.0,40442622.0,61184510.0
Africa,2021-07-26,383.0,40865863.0,62052214.0
Africa,2021-07-27,442.0,41740008.0,62978566.0
Africa,2021-07-28,511.0,42306987.0,63729228.0
Africa,2021-07-29,514.0,43143301.0,64816684.0
Africa,2021-07-30,521.0,43436826.0,65259221.0
Africa,2021-07-31,513.0,43565968.0,65426371.0
Africa,2021-08-01,501.0,43725542.0,66006115.0
Africa,2021-08-02,498.0,44396494.0,66841904.0
Africa,2021-08-03,629.0,45907067.0,69024922.0
Africa,2021-08-04,596.0,46198560.0,69456317.0
Africa,2021-08-05,586.0,46785160.0,70451773.0
Africa,2021-08-06,581.0,47010859.0,70846290.0
Africa,2021-08-07,605.0,47272050.0,71238941.0
Africa,2021-08-08,618.0,47853640.0,71949743.0
Africa,2021-08-09,723.0,49221904.0,73792274.0
Africa,2021-08-10,559.0,49587594.0,74400094.0
Africa,2021-08-11,573.0,49971920.0,74965873.0
Africa,2021-08-12,632.0,51008984.0,76527694.0
Africa,2021-08-13,691.0,51827012.0,77485554.0
Africa,2021-08-14,676.0,52019730.0,77742841.0
Africa,2021-08-15,637.0,52243025.0,78071154.0
Africa,2021-08-16,717.0,53970906.0,80687066.0
Africa,2021-08-17,738.0,54328536.0,81491040.0
Africa,2021-08-18,823.0,55077531.0,82876613.0
Africa,2021-08-19,838.0,55928499.0,84588280.0
Africa,2021-08-20,1295.0,60148898.0,89933895.0
Africa,2021-08-21,1310.0,60301362.0,90333264.0
Africa,2021-08-22,1344.0,60539852.0,90994632.0
Africa,2021-08-23,1189.0,61236899.0,92120604.0
Africa,2021-08-24,1220.0,61801871.0,93218220.0
Africa,2021-08-25,1391.0,63944392.0,96254650.0
Africa,2021-08-26,1227.0,64150537.0,96388593.0
Africa,2021-08-27,999.0,65929460.0,99538228.0
Africa,2021-08-28,1027.0,66379848.0,100211304.0
Africa,2021-08-29,1106.0,67261709.0,101629709.0
Africa,2021-08-30,1049.0,67658096.0,102207774.0
Africa,2021-08-31,1080.0,68497000.0,103603952.0
Africa,2021-09-01,995.0,69976160.0,105819080.0
Africa,2021-09-02,1024.0,70191354.0,106231813.0
Africa,2021-09-03,760.0,70534148.0,106847527.0
Africa,2021-09-04,1155.0,72296590.0,111317743.0
Africa,2021-09-05,1240.0,73927419.0,113550843.0
Africa,2021-09-06,1355.0,74716110.0,115233348.0
Africa,2021-09-07,1270.0,75058567.0,115810254.0
Africa,2021-09-08,1112.0,75260578.0,116510459.0
Africa,2021-09-09,1219.0,76012130.0,117953570.0
Africa,2021-09-10,1273.0,76720048.0,119082960.0
Africa,2021-09-11,994.0,77282516.0,120876399.0
Africa,2021-09-12,1058.0,78708383.0,123721727.0
Africa,2021-09-13,946.0,79042033.0,124326634.0
Africa,2021-09-14,1181.0,80031580.0,127168881.0
Africa,2021-09-15,1259.0,81315888.0,128619787.0
Africa,2021-09-16,1276.0,82061804.0,130221388.0
Africa,2021-09-17,1198.0,82216727.0,130602600.0
Africa,2021-09-18,1070.0,82327367.0,131159450.0
Africa,2021-09-19,1061.0,83976969.0,133926853.0
Africa,2021-09-20,1099.0,84390626.0,134897251.0
Africa,2021-09-21,870.0,84832214.0,135528980.0
Africa,2021-09-22,995.0,86766966.0,138187766.0
Africa,2021-09-23,1123.0,88609212.0,141021031.0
Africa,2021-09-24,1127.0,88899167.0,141437745.0
Africa,2021-09-25,1626.0,89751617.0,146793396.0
Africa,2021-09-26,1432.0,90278598.0,147695825.0
Africa,2021-09-27,1619.0,91604044.0,150460419.0
Africa,2021-09-28,1670.0,92127098.0,151588778.0
Africa,2021-09-29,1432.0,92353990.0,151957539.0
Africa,2021-09-30,1342.0,93742593.0,153921339.0
Africa,2021-10-01,1344.0,94007960.0,154362316.0
Africa,2021-10-02,904.0,94550191.0,155487296.0
Africa,2021-10-03,890.0,94866590.0,156250443.0
Africa,2021-10-04,616.0,94923438.0,156379456.0
Africa,2021-10-05,564.0,95245885.0,157014767.0
Africa,2021-10-06,583.0,95558796.0,157566571.0
Africa,2021-10-07,588.0,97053251.0,159578513.0
Africa,2021-10-08,1027.0,100489017.0,164233814.0
Africa,2021-10-09,1062.0,100917226.0,165699646.0
Africa,2021-10-10,1014.0,101061140.0,165997194.0
Africa,2021-10-11,1038.0,101246806.0,166359926.0
Europe,2020-12-01,0.0,1.0,1.0
Europe,2020-12-02,0.0,1.0,1.0
Europe,2020-12-03,0.0,1.0,1.0
Europe,2020-12-04,0.0,2.0,2.0
Europe,2020-12-05,0.0,2.0,2.0
Europe,2020-12-06,0.0,2.0,2.0
Europe,2020-12-07,0.0,2.0,2.0
Europe,2020-12-08,0.0,2.0,2.0
Europe,2020-12-09,0.0,3.0,3.0
Europe,2020-12-10,0.0,3.0,3.0
Europe,2020-12-11,0.0,3.0,3.0
Europe,2020-12-12,0.0,3.0,3.0
Europe,2020-12-13,16.0,86468.0,86468.0
Europe,2020-12-14,16.0,86468.0,86468.0
Europe,2020-12-15,22.0,114969.0,114969.0
Europe,2020-12-16,22.0,114971.0,114971.0
Europe,2020-12-17,22.0,114979.0,114979.0
Europe,2020-12-18,22.0,114993.0,114993.0
Europe,2020-12-19,22.0,114999.0,114999.0
Europe,2020-12-20,118.0,703830.0,703830.0
Europe,2020-12-21,118.0,703847.0,703847.0
Europe,2020-12-22,117.0,727370.0,727370.0
Europe,2020-12-23,117.0,727793.0,727817.0
Europe,2020-12-24,117.0,728074.0,728099.0
Europe,2020-12-25,117.0,728075.0,728100.0
Europe,2020-12-26,117.0,728525.0,728550.0
Europe,2020-12-27,79.0,1115658.0,1115699.0
Europe,2020-12-28,86.0,1155900.0,1157131.0
Europe,2020-12-29,100.0,1249444.0,1251362.0
Europe,2020-12-30,129.0,1400459.0,1402424.0
Europe,2020-12-31,149.0,1505058.0,1510679.0
Europe,2021-01-01,157.0,1546488.0,1552119.0
Europe,2021-01-02,319.0,2396607.0,2402315.0
Europe,2021-01-03,333.0,2857266.0,2862978.0
Europe,2021-01-04,378.0,3131179.0,3141074.0
Europe,2021-01-05,422.0,3450060.0,3461924.0
Europe,2021-01-06,444.0,3714362.0,3730335.0
Europe,2021-01-07,501.0,4101636.0,4138191.0
Europe,2021-01-08,569.0,4489508.0,4537094.0
Europe,2021-01-09,446.0,4687332.0,4742835.0
Europe,2021-01-10,642.0,5759011.0,6230732.0
Europe,2021-01-11,710.0,6350281.0,6863708.0
Europe,2021-01-12,783.0,7028757.0,7568929.0
Europe,2021-01-13,944.0,8080273.0,8679264.0
Europe,2021-01-14,1035.0,8942293.0,9562546.0
Europe,2021-01-15,1128.0,9810690.0,10451943.0
Europe,2021-01-16,1189.0,10326588.0,10976786.0
Europe,2021-01-17,989.0,10793788.0,11416437.0
Europe,2021-01-18,1031.0,11574427.0,12267713.0
Europe,2021-01-19,1077.0,12423881.0,13215513.0
Europe,2021-01-20,1067.0,13322935.0,14273660.0
Europe,2021-01-21,1115.0,14290628.0,15406723.0
Europe,2021-01-22,1154.0,15257154.0,16500062.0
Europe,2021-01-23,1213.0,15981571.0,17335096.0
Europe,2021-01-24,1253.0,16593659.0,17985777.0
Europe,2021-01-25,1254.0,17319522.0,18843491.0
Europe,2021-01-26,1272.0,18062454.0,19886358.0
Europe,2021-01-27,1271.0,18958799.0,20938748.0
Europe,2021-01-28,1288.0,19808332.0,22160677.0
Europe,2021-01-29,1305.0,20630072.0,23340725.0
Europe,2021-01-30,1338.0,21426038.0,24350286.0
Europe,2021-01-31,1371.0,22113210.0,25173988.0
Europe,2021-02-01,1390.0,22693444.0,26132764.0
Europe,2021-02-02,1417.0,23424681.0,27316627.0
Europe,2021-02-03,1475.0,24247165.0,28673222.0
Europe,2021-02-04,1515.0,25109074.0,30100851.0
Europe,2021-02-05,1528.0,25901049.0,31351374.0
Europe,2021-02-06,1512.0,26595036.0,32279398.0
Europe,2021-02-07,1491.0,27208655.0,32990984.0
Europe,2021-02-08,1475.0,27757406.0,33866200.0
Europe,2021-02-09,1477.0,28515840.0,35058353.0
Europe,2021-02-10,1468.0,29354237.0,36370591.0
Europe,2021-02-11,1500.0,30385449.0,37965721.0
Europe,2021-02-12,1559.0,31438843.0,39526030.0
Europe,2021-02-13,1564.0,32161347.0,40478906.0
Europe,2021-02-14,1597.0,32878714.0,41365424.0
Europe,2021-02-15,1606.0,33472550.0,42285911.0
Europe,2021-02-16,1594.0,34234243.0,43417610.0
Europe,2021-02-17,1625.0,35252071.0,44892266.0
Europe,2021-02-18,1636.0,36406977.0,46543226.0
Europe,2021-02-19,1591.0,37331165.0,47864784.0
Europe,2021-02-20,1579.0,38014987.0,48754662.0
Europe,2021-02-21,1558.0,38743636.0,49533099.0
Europe,2021-02-22,1567.0,39426961.0,50499692.0
Europe,2021-02-23,1641.0,40335014.0,52021398.0
Europe,2021-02-24,1701.0,41665958.0,53812311.0
Europe,2021-02-25,1710.0,42948632.0,55510594.0
